any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_name,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,"full name means first name, last name; There are at most 3 administrators for each school; SAT Scores are greater or equal to 1500 refers to NumGE1500",False,,"SELECT s.AdmFName1 || ' ' || s.AdmLName1 AS Administrator1_FullName, s.AdmFName2 || ' ' || s.AdmLName2 AS Administrator2_FullName, s.AdmFName3 || ' ' || s.AdmLName3 AS Administrator3_FullName FROM satscores sc JOIN schools s ON s.CDSCode = sc.cds WHERE sc.NumGE1500 = (SELECT MAX(NumGE1500) FROM satscores) LIMIT 1",True,,"SELECT T2.AdmFName1, T2.AdmLName1, T2.AdmFName2, T2.AdmLName2, T2.AdmFName3, T2.AdmLName3 FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1",193,True,ChatGPT,1,1,Under whose administration is the school with the highest number of students scoring 1500 or more on the SAT? Indicate their full names.,136,ea,bird_36,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT s.NCESSchool, f.`School Name`, f.`Enrollment (Ages 5-17)` AS enrollment_ages_5_17 FROM frpm AS f JOIN schools AS s ON s.CDSCode = f.CDSCode ORDER BY f.`Enrollment (Ages 5-17)` DESC LIMIT 5",True,,SELECT T1.NCESSchool FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T2.`Enrollment (Ages 5-17)` DESC LIMIT 5,138,True,ChatGPT,1,1,"List the top five schools, by descending order, from the highest to the lowest, the most number of Enrollment (Ages 5-17). Please give their NCES school identification number.",175,ea,bird_14,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Charted school means `Charter School (Y/N)` = 1 in the table frpm; Students enrolled in grades 1 through 12 refers to `Enrollment (K-12)`,True,,SELECT s.AdmEmail1 AS AdministratorEmail FROM frpm f JOIN schools s ON s.CDSCode = f.CDSCode WHERE f.`Charter School (Y/N)` = 1 ORDER BY f.`Enrollment (K-12)` ASC LIMIT 1,True,,SELECT T2.AdmEmail1 FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Charter School (Y/N)` = 1 ORDER BY T1.`Enrollment (K-12)` ASC LIMIT 1,167,True,ChatGPT,1,1,What is the administrator's email address of the chartered school with the fewest students enrolled in grades 1 through 12?,123,ea,bird_35,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,K-12 refers to students in grades 1 through 12; Eligible free rate for K-12 = `Free Meal Count (K-12)` / `Enrollment (K-12)`,False,,"SELECT `School Name` AS school_name, `Percent (%) Eligible Free (K-12)` AS eligible_free_rate FROM frpm WHERE `Enrollment (K-12)` IS NOT NULL ORDER BY `Enrollment (K-12)` DESC LIMIT 1 OFFSET 9",True,,"SELECT CAST(`Free Meal Count (K-12)` AS REAL) / `Enrollment (K-12)` FROM frpm ORDER BY `Enrollment (K-12)` DESC LIMIT 9, 2",122,True,ChatGPT,1,1,What is the eligible free rate of the 10th and 11th schools with the highest enrolment for students in grades 1 through 12?,123,ea,bird_31,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Average score for all subjects can be computed by AvgScrMath + AvgScrRead + AvgScrWrite,False,,"SELECT t.AvgScrMath AS avg_math_score, t.cname AS county_name
FROM satscores t
WHERE (t.AvgScrRead + t.AvgScrMath + t.AvgScrWrite) IS NOT NULL
ORDER BY (t.AvgScrRead + t.AvgScrMath + t.AvgScrWrite) ASC
LIMIT 1",True,,"SELECT T1.AvgScrMath, T2.County FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrMath IS NOT NULL ORDER BY T1.AvgScrMath + T1.AvgScrRead + T1.AvgScrWrite ASC LIMIT 1",200,True,ChatGPT,1,1,"What is the average math score of the school with the lowest average score for all subjects, and in which county is it located?",127,ea,bird_43,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT sc.AvgScrWrite AS average_writing_score, sch.City AS city FROM satscores sc JOIN schools sch ON sch.CDSCode = sc.cds ORDER BY sc.NumGE1500 DESC, sc.NumTstTakr DESC LIMIT 1",True,,"SELECT T1.AvgScrWrite, T2.City FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1",134,True,ChatGPT,1,1,What is the average writing score of the school who has the highest number of test takers whose total SAT sscores are greater or equal to 1500? Indicate the city to where the school is situated.,194,ea,bird_44,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT frpm.`Educational Option Type` FROM satscores JOIN frpm ON frpm.CDSCode = satscores.cds WHERE satscores.AvgScrMath IS NOT NULL ORDER BY satscores.AvgScrMath DESC LIMIT 1,True,,SELECT T2.EdOpsName FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrMath DESC LIMIT 1,124,True,ChatGPT,1,1,What is the type of education offered in the school who scored the highest average in Math?,91,ea,bird_42,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Percent eligible for free meals = Free Meal Count (K-12) / Total (Enrollment (K-12),False,,"SELECT DISTINCT s.School AS `School Name`
FROM schools AS s
JOIN frpm AS f ON f.CDSCode = s.CDSCode
JOIN satscores AS sa ON sa.cds = s.CDSCode
WHERE f.`Percent (%) Eligible Free (K-12)` > 0.1
  AND sa.NumGE1500 >= 1",True,,SELECT T2.`School Name` FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE CAST(T2.`Free Meal Count (K-12)` AS REAL) / T2.`Enrollment (K-12)` > 0.1 AND T1.NumGE1500 > 0,189,True,ChatGPT,1,1,Give the names of the schools with the percent eligible for free meals in K-12 is more than 0.1 and test takers whose test score is greater than or equal to 1500?,162,ea,bird_24,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`,True,,SELECT f.`Percent (%) Eligible Free (Ages 5-17)` AS free_rate_percent_ages_5_17 FROM schools s JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.AdmFName1 = 'Kacey' AND s.AdmLName1 = 'Gibson' LIMIT 1,True,,SELECT CAST(T2.`Free Meal Count (Ages 5-17)` AS REAL) / T2.`Enrollment (Ages 5-17)` FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.AdmFName1 = 'Kacey' AND T1.AdmLName1 = 'Gibson',208,True,ChatGPT,1,1,What is the free rate for students between the ages of 5 and 17 at the school run by Kacey Gibson?,98,ea,bird_34,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Fresno Unified is a name of district;,True,,"SELECT sc.Phone
FROM satscores AS sa
JOIN schools AS sc ON sc.CDSCode = sa.cds
WHERE sa.dname = 'Fresno Unified'
  AND sa.AvgScrRead IS NOT NULL
ORDER BY sa.AvgScrRead ASC
LIMIT 1",True,,SELECT T2.Phone FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.District = 'Fresno Unified' AND T1.AvgScrRead IS NOT NULL ORDER BY T1.AvgScrRead ASC LIMIT 1,186,True,ChatGPT,1,1,What is the telephone number for the school with the lowest average score in reading in Fresno Unified?,103,ea,bird_40,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,K-12 refers to students in grades 1 through 12.,False,,"SELECT s.City, SUM(f.`Enrollment (K-12)`) AS total_enrollment_k12
FROM frpm AS f
JOIN schools AS s ON s.CDSCode = f.CDSCode
WHERE f.`Low Grade` = '1'
  AND f.`High Grade` = '12'
  AND s.City IS NOT NULL
GROUP BY s.City
ORDER BY total_enrollment_k12 ASC
LIMIT 5",True,,SELECT T2.City FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode GROUP BY T2.City ORDER BY SUM(T1.`Enrollment (K-12)`) ASC LIMIT 5,148,True,ChatGPT,1,1,Which cities have the top 5 lowest enrollment number for students in grades 1 through 12?,89,ea,bird_30,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT DISTINCT sc.Website FROM satscores AS ss JOIN schools AS sc ON sc.CDSCode = ss.cds WHERE ss.cname = 'Los Angeles' AND ss.NumTstTakr BETWEEN 2000 AND 3000 AND sc.Website IS NOT NULL,True,,SELECT T2.Website FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.NumTstTakr BETWEEN 2000 AND 3000 AND T2.County = 'Los Angeles',158,True,ChatGPT,1,1,"What are the webpages for the Los Angeles County school that has between 2,000 and 3,000 test takers?",101,ea,bird_38,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Total enrollment can be represented by `Enrollment (K-12)` + `Enrollment (Ages 5-17)`,False,,SELECT CDSCode FROM frpm WHERE `Enrollment (K-12)` > 500,True,,SELECT T2.CDSCode FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.`Enrollment (K-12)` + T2.`Enrollment (Ages 5-17)` > 500,150,True,ChatGPT,1,1,Please list the codes of the schools with a total enrollment of over 500.,73,ea,bird_11,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,grades 1-12 means K-12; Eligible free or reduced price meal rate for K-12 = `FRPM Count (K-12)` / `Enrollment (K-12)`,False,,"SELECT f.`School Name` AS school_name, f.`FRPM Count (K-12)` AS frpm_count_k12, f.`Percent (%) Eligible FRPM (K-12)` AS eligible_frpm_rate_k12 FROM frpm AS f JOIN schools AS s ON s.CDSCode = f.CDSCode WHERE s.DOC = '66' ORDER BY f.`FRPM Count (K-12)` DESC LIMIT 5",True,,SELECT CAST(T1.`FRPM Count (K-12)` AS REAL) / T1.`Enrollment (K-12)` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.SOC = 66 ORDER BY T1.`FRPM Count (K-12)` DESC LIMIT 5,199,True,ChatGPT,1,1,What is the eligible free or reduced price meal rate for the top 5 schools in grades 1-12 with the highest free or reduced price meal count of the schools with the ownership code 66?,182,ea,bird_32,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Elementary School District refers to DOC = 52; Unified School District refers to DOC = 54.,True,,"WITH counts AS (
  SELECT
    SUM(CASE WHEN s.DOCType = 'Unified School District' THEN 1 ELSE 0 END) AS unified_cnt,
    SUM(CASE WHEN s.DOCType = 'Elementary School District' THEN 1 ELSE 0 END) AS elementary_cnt
  FROM schools s
  WHERE s.County = 'Orange'
    AND s.StatusType = 'Merged'
)
SELECT
  CAST(unified_cnt AS REAL) / NULLIF(elementary_cnt, 0) AS ratio_unified_to_elementary
FROM counts",True,,SELECT CAST(SUM(CASE WHEN DOC = 54 THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN DOC = 52 THEN 1 ELSE 0 END) FROM schools WHERE StatusType = 'Merged' AND County = 'Orange',169,True,ChatGPT,1,1,What is the ratio of merged Unified School District schools in Orange County to merged Elementary School District schools?,122,ea,bird_48,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Elementary School District refers to DOC = 52; Monthly average number of schools that opened in 1980 = count(schools that opened in 1980) / 12,False,no such column: s.OpenDate,"SELECT strftime('%Y-%m', s.OpenDate) AS month, AVG(monthly_opened) AS monthly_avg_opened_schools FROM (SELECT strftime('%Y-%m', s.OpenDate) AS month, COUNT(*) AS monthly_opened FROM schools s JOIN frpm f ON f.CDSCode = s.CDSCode WHERE s.County = 'Alameda' AND f.`District Type` = 'Elementary School District' AND s.OpenDate >= '1980-01-01' AND s.OpenDate < '1981-01-01' GROUP BY strftime('%Y-%m', s.OpenDate)) t",False,,"SELECT CAST(COUNT(School) AS REAL) / 12 FROM schools WHERE DOC = 52 AND County = 'Alameda' AND strftime('%Y', OpenDate) = '1980'",128,True,ChatGPT,1,1,What is the monthly average number of schools that opened in Alameda County under the jurisdiction of the Elementary School District in 1980?,141,ea,bird_47,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Diffrence in enrollement = `Enrollment (K-12)` - `Enrollment (Ages 5-17)`,False,,"SELECT s.School AS school_name, (COALESCE(s.Street,'') || CASE WHEN s.StreetAbr IS NOT NULL AND s.StreetAbr <> '' THEN ' ' || s.StreetAbr ELSE '' END || CASE WHEN s.City IS NOT NULL AND s.City <> '' THEN ', ' || s.City ELSE '' END || CASE WHEN s.State IS NOT NULL AND s.State <> '' THEN ', ' || s.State ELSE '' END || CASE WHEN s.Zip IS NOT NULL AND s.Zip <> '' THEN ' ' || s.Zip ELSE '' END) AS full_street_address FROM frpm f JOIN schools s ON s.CDSCode = f.CDSCode WHERE ABS(COALESCE(f.`Enrollment (K-12)`,0) - COALESCE(f.`Enrollment (Ages 5-17)`,0)) > 30",True,,"SELECT T1.School, T1.Street FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.`Enrollment (K-12)` - T2.`Enrollment (Ages 5-17)` > 30",159,True,ChatGPT,1,1,List the names of schools with more than 30 difference in enrollements between K-12 and ages 5-17? Please also give the full street adress of the schools.,154,ea,bird_23,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,State Special Schools refers to DOC = 31; Grades 1 through 12 means K-12,False,,"SELECT s.School AS school_name, ss.enroll12 AS enrollment_grades_1_12 FROM satscores ss JOIN schools s ON s.CDSCode = ss.cds WHERE ss.rtype = 'S' AND s.DOCType = 'State Special' ORDER BY ss.enroll12 DESC LIMIT 1",True,,SELECT T2.School FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.DOC = 31 ORDER BY T1.`Enrollment (K-12)` DESC LIMIT 1,147,True,ChatGPT,1,1,Which state special schools have the highest number of enrollees from grades 1 through 12?,90,ea,bird_46,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,between 1/1/1980 and 12/31/1980 means the year = 1980,True,,SELECT AVG(ss.NumTstTakr) AS avg_test_takers FROM satscores ss JOIN schools s ON s.CDSCode = ss.cds WHERE s.County = 'Fresno' AND s.OpenDate BETWEEN '1980-01-01' AND '1980-12-31',True,,"SELECT AVG(T1.NumTstTakr) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE strftime('%Y', T2.OpenDate) = '1980' AND T2.County = 'Fresno'",162,True,ChatGPT,1,1,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,106,ea,bird_39,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,"Usually, administrators manage the school stuff.",True,,"SELECT s.School AS school_name, AVG(ss.AvgScrWrite) AS avg_writing_score FROM schools s JOIN satscores ss ON ss.cds = s.CDSCode WHERE (s.AdmFName1 = 'Ricci' AND s.AdmLName1 = 'Ulrich') OR (s.AdmFName2 = 'Ricci' AND s.AdmLName2 = 'Ulrich') OR (s.AdmFName3 = 'Ricci' AND s.AdmLName3 = 'Ulrich') GROUP BY s.CDSCode, s.School ORDER BY s.School",True,,"SELECT T2.School, T1.AvgScrWrite FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.AdmFName1 = 'Ricci' AND T2.AdmLName1 = 'Ulrich'",158,True,ChatGPT,1,1,What is the average writing score of each of the schools managed by Ricci Ulrich? List the schools and the corresponding average writing scores.,144,ea,bird_45,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Exclusively virtual refers to Virtual = 'F'; respective counties means PARTITION BY County,False,,"WITH ranked AS (
  SELECT
    sc.County AS county,
    sc.School AS school_name,
    ss.AvgScrRead AS avg_read,
    DENSE_RANK() OVER (
      PARTITION BY sc.County
      ORDER BY ss.AvgScrRead DESC
    ) AS rnk
  FROM schools sc
  JOIN satscores ss
    ON ss.cds = sc.CDSCode
  WHERE sc.Virtual IS NOT NULL
    AND TRIM(sc.Virtual) <> ''
    AND UPPER(TRIM(sc.Virtual)) <> 'N'
    AND ss.AvgScrRead IS NOT NULL
)
SELECT school_name
FROM ranked
WHERE rnk <= 5
ORDER BY county, avg_read DESC, school_name",True,,"SELECT School FROM (SELECT T2.School,T1.AvgScrRead, RANK() OVER (PARTITION BY T2.County ORDER BY T1.AvgScrRead DESC) AS rnk FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Virtual = 'F' ) ranked_schools WHERE rnk <= 5",247,True,ChatGPT,1,1,List the names of virtual schools that are among the top 5 in their respective counties based on average reading scores.,120,ea,bird_41,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,Difference between K-12 enrollment and 15-17 enrollment can be computed by `Enrollment (K-12)` - `Enrollment (Ages 5-17)`,False,,"WITH diffs AS (
  SELECT
    s.CDSCode,
    s.School AS school_name,
    s.DOCType AS doc_type,
    (f.""Enrollment (K-12)"" - f.""Enrollment (Ages 5-17)"") AS diff_enroll
  FROM schools s
  JOIN frpm f ON f.CDSCode = s.CDSCode
  WHERE s.FundingType = 'Locally funded'
    AND f.""Enrollment (K-12)"" IS NOT NULL
    AND f.""Enrollment (Ages 5-17)"" IS NOT NULL
    AND s.School IS NOT NULL
), avgdiff AS (
  SELECT AVG(diff_enroll) AS avg_diff
  FROM diffs
)
SELECT
  d.school_name,
  d.doc_type
FROM diffs d
CROSS JOIN avgdiff a
WHERE d.diff_enroll > a.avg_diff",True,,"SELECT T2.School, T2.DOC FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.FundingType = 'Locally funded' AND (T1.`Enrollment (K-12)` - T1.`Enrollment (Ages 5-17)`) > (SELECT AVG(T3.`Enrollment (K-12)` - T3.`Enrollment (Ages 5-17)`) FROM frpm AS T3 INNER JOIN schools AS T4 ON T3.CDSCode = T4.CDSCode WHERE T4.FundingType = 'Locally funded')",368,True,ChatGPT,1,1,"Consider the average difference between K-12 enrollment and 15-17 enrollment of schools that are locally funded, list the names and DOC type of schools which has a difference above this average.",194,ea,bird_28,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Closure date and closed date are synonyms; 'Closed' was mentioned in schools.StatusType.,False,,"WITH county_counts AS (
  SELECT County, COUNT(*) AS closed_cnt
  FROM schools
  WHERE ClosedDate IS NOT NULL
  GROUP BY County
), top_county AS (
  SELECT County
  FROM county_counts
  ORDER BY closed_cnt DESC, County
  LIMIT 1
)
SELECT s.County, s.School AS `School Name`, s.ClosedDate AS `Closure Date`
FROM schools s
JOIN top_county tc ON tc.County = s.County
WHERE s.ClosedDate IS NOT NULL
ORDER BY s.ClosedDate DESC, s.School",True,,"SELECT DISTINCT County, School, ClosedDate FROM schools WHERE County = ( SELECT County FROM schools WHERE StatusType = 'Closed' GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1 ) AND StatusType = 'Closed' AND school IS NOT NULL",230,True,ChatGPT,1,1,Which different county has the most number of closed schools? Please provide the name of each school as well as the closure date.,129,ea,bird_49,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Communication number refers to phone number.,False,,"SELECT sc.School AS school_name, sa.AvgScrWrite AS avg_writing_score, sc.Phone AS communication_number
FROM schools sc
JOIN satscores sa ON sa.cds = sc.CDSCode
WHERE (sc.OpenDate > '1991-12-31' OR sc.ClosedDate < '2000-01-01')
  AND sa.AvgScrWrite IS NOT NULL",True,,"SELECT T2.School, T1.AvgScrWrite, T2.Phone FROM schools AS T2 LEFT JOIN satscores AS T1 ON T2.CDSCode = T1.cds WHERE strftime('%Y', T2.OpenDate) > '1991' OR strftime('%Y', T2.ClosedDate) < '2000'",195,True,ChatGPT,1,1,"What is the average score in writing for the schools that were opened after 1991 or closed before 2000? List the school names along with the score. Also, list the communication number of the schools if there is any.",215,ea,bird_27,results/raw/ChatGPT_bird_ea_20260326_142402.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) AS total_singers FROM singer,True,,SELECT count(*) FROM singer,27,True,ChatGPT,1,1,What is the total number of singers?,36,ea,spider_1,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Name"", ""Country"", ""Age"" FROM ""singer"" ORDER BY ""Age"" DESC",True,,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",59,True,ChatGPT,1,1,"Show name, country, age for all singers ordered by age from the oldest to the youngest.",87,ea,spider_2,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) AS singer_count FROM singer,True,,SELECT count(*) FROM singer,27,True,ChatGPT,1,1,How many singers do we have?,28,ea,spider_0,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Name"", ""Country"", ""Age"" FROM ""singer"" ORDER BY ""Age"" DESC",True,,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",59,True,ChatGPT,1,1,"What are the names, countries, and ages for every singer in descending order of age?",84,ea,spider_3,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Country"", COUNT(*) AS ""singer_count"" FROM ""singer"" GROUP BY ""Country""",True,,"SELECT country ,  count(*) FROM singer GROUP BY country",55,True,ChatGPT,1,1,How many singers are from each country?,39,ea,spider_11,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT AVG(""Age"") AS ""average_age"", MIN(""Age"") AS ""minimum_age"", MAX(""Age"") AS ""maximum_age"" FROM ""singer"" WHERE ""Country"" = 'France'",True,,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",78,True,ChatGPT,1,1,"What is the average, minimum, and maximum age of all singers from France?",73,ea,spider_4,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Song_Name"" FROM ""singer"" WHERE ""Age"" > (SELECT AVG(""Age"") FROM ""singer"")",True,,SELECT song_name FROM singer WHERE age  >  (SELECT avg(age) FROM singer),72,True,ChatGPT,1,1,What are all the song names by singers who are older than average?,66,ea,spider_13,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT AVG(""Age"") AS ""average_age"", MIN(""Age"") AS ""minimum_age"", MAX(""Age"") AS ""maximum_age"" FROM ""singer"" WHERE ""Country"" = 'France'",True,,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",78,True,ChatGPT,1,1,"What is the average, minimum, and maximum age for all French singers?",69,ea,spider_5,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Location"", ""Name"" FROM ""stadium"" WHERE ""Capacity"" BETWEEN 5000 AND 10000",True,,"SELECT LOCATION ,  name FROM stadium WHERE capacity BETWEEN 5000 AND 10000",74,True,ChatGPT,1,1,What are the locations and names of all stations with capacity between 5000 and 10000?,86,ea,spider_15,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Song_Name"", ""Song_release_year"" FROM ""singer"" ORDER BY ""Age"" ASC LIMIT 1",True,,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",70,True,ChatGPT,1,1,Show the name and the release year of the song by the youngest singer.,70,ea,spider_6,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT COUNT(*) AS concert_count FROM concert WHERE ""Year"" IN ('2014','2015')",True,,SELECT count(*) FROM concert WHERE YEAR  =  2014 OR YEAR  =  2015,65,True,ChatGPT,1,1,How many concerts are there in year 2014 or 2015?,49,ea,spider_20,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT Name, Capacity FROM stadium ORDER BY Average DESC LIMIT 1",True,,"SELECT name ,  capacity FROM stadium ORDER BY average DESC LIMIT 1",66,True,ChatGPT,1,1,What is the name and capacity for the stadium with the highest average attendance?,82,ea,spider_19,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Song_Name"", ""Song_release_year"" FROM ""singer"" WHERE ""Age"" = (SELECT MIN(""Age"") FROM ""singer"")",True,,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",70,True,ChatGPT,1,1,What are the names and release years for all the songs of the youngest singer?,78,ea,spider_7,results/raw/ChatGPT_spider_ea_20260326_142228.jsonl
