any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_display_name,model_key,model_name,model_version,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
True,spider,[true],museum_visit,/home/count/code/vkr/data/nl2sql/spider/database/museum_visit/museum_visit.sqlite,,False,,True,,"SELECT DISTINCT v.Name
FROM `visitor` AS v
JOIN `visit` AS vi1 ON v.ID = vi1.visitor_ID
JOIN `museum` AS m1 ON vi1.Museum_ID = m1.Museum_ID
JOIN `visit` AS vi2 ON v.ID = vi2.visitor_ID
JOIN `museum` AS m2 ON vi2.Museum_ID = m2.Museum_ID
WHERE m1.Open_Year < 2009 AND m2.Open_Year > 2011",True,,SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  <  2009 INTERSECT SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  >  2011,323,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What is the name of the visitor who visited both a museum opened before 2009 and a museum opened after 2011?,108,ea,spider_426,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],museum_visit,/home/count/code/vkr/data/nl2sql/spider/database/museum_visit/museum_visit.sqlite,,False,,True,,"SELECT COUNT(*) 
FROM visitor 
WHERE ID NOT IN (
    SELECT DISTINCT T2.visitor_ID 
    FROM visit AS T2 
    INNER JOIN museum AS T3 ON T2.Museum_ID = T3.Museum_ID 
    WHERE T3.Open_Year > 2010
)",True,,SELECT count(*) FROM visitor WHERE id NOT IN (SELECT t2.visitor_id FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID WHERE t1.open_year  >  2010),163,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the number of visitors who did not visit any museum opened after 2010.,75,ea,spider_427,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],museum_visit,/home/count/code/vkr/data/nl2sql/spider/database/museum_visit/museum_visit.sqlite,,False,,True,,"SELECT COUNT(*) 
FROM museum 
WHERE Open_Year > 2013 OR Open_Year < 2008",True,,SELECT count(*) FROM museum WHERE open_year  >  2013 OR open_year  <  2008,74,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,How many museums were opened after 2013 or before 2008?,55,ea,spider_428,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(*) 
FROM players",True,,SELECT count(*) FROM players,28,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the total number of players.,33,ea,spider_429,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(*) 
FROM players",True,,SELECT count(*) FROM players,28,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,How many players are there?,27,ea,spider_430,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(*) 
FROM matches",True,,SELECT count(*) FROM matches,28,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the total number of matches.,33,ea,spider_431,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,SELECT COUNT(*) AS num_matches FROM matches,True,,SELECT count(*) FROM matches,28,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Count the number of matches.,28,ea,spider_432,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT first_name, birth_date 
FROM players 
WHERE country_code = 'USA'",True,,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'",73,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,List the first name and birth date of all players from the country with code USA.,81,ea,spider_433,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT first_name, birth_date
FROM players
WHERE country_code = 'USA'",True,,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'",73,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the first names and birth dates of players from the USA?,65,ea,spider_434,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
  AVG(loser_age) AS avg_loser_age,
  AVG(winner_age) AS avg_winner_age
FROM matches",True,,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches",53,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the average age of losers and winners of all matches.,58,ea,spider_435,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT 
  AVG(winner_age) AS avg_winner_age,
  AVG(loser_age) AS avg_loser_age
FROM matches",True,,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches",53,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the average ages of losers and winners across matches?,63,ea,spider_436,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
  AVG(winner_rank) AS average_winner_rank
FROM 
  matches",True,,SELECT avg(winner_rank) FROM matches,36,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the average rank of winners in all matches.,48,ea,spider_437,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT AVG(winner_rank) AS average_winner_rank 
FROM matches",True,,SELECT avg(winner_rank) FROM matches,36,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What is the average rank for winners in all matches?,52,ea,spider_438,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT MAX(loser_rank) AS highest_loser_rank 
FROM matches",True,,SELECT min(loser_rank) FROM matches,35,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the highest rank of losers in all matches.,47,ea,spider_439,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT MIN(loser_rank) AS best_loser_rank 
FROM matches",True,,SELECT min(loser_rank) FROM matches,35,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What is the best rank of losers across all matches?,51,ea,spider_440,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(DISTINCT country_code) AS number_of_countries
FROM players",True,,SELECT count(DISTINCT country_code) FROM players,48,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,find the number of distinct country codes of all players.,57,ea,spider_441,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(DISTINCT country_code) 
FROM players",True,,SELECT count(DISTINCT country_code) FROM players,48,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,How many distinct countries do players come from?,49,ea,spider_442,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(DISTINCT loser_name) 
FROM matches",True,,SELECT count(DISTINCT loser_name) FROM matches,46,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the number of distinct name of losers.,43,ea,spider_443,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(DISTINCT loser_name) 
FROM matches",True,,SELECT count(DISTINCT loser_name) FROM matches,46,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,How many different loser names are there?,41,ea,spider_444,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT tourney_name 
FROM matches 
GROUP BY tourney_name 
HAVING COUNT(*) > 10",True,,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,77,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the name of tourney that has more than 10 matches.,55,ea,spider_445,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT tourney_name 
FROM matches 
GROUP BY tourney_name 
HAVING COUNT(*) > 10",True,,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,77,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the names of tournaments that have more than 10 matches?,65,ea,spider_446,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT DISTINCT p.first_name || ' ' || p.last_name AS winner_name
FROM matches m
JOIN players p ON m.winner_id = p.player_id
WHERE m.year IN (2013, 2016)
GROUP BY p.player_id
HAVING COUNT(DISTINCT m.year) > 1",True,,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,113,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,List the names of all winners who played in both 2013 and 2016.,63,ea,spider_447,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT DISTINCT p.first_name, p.last_name
FROM players p
JOIN (
    SELECT winner_id 
    FROM matches 
    WHERE year = 2013
) m1 ON p.player_id = m1.winner_id
JOIN (
    SELECT winner_id 
    FROM matches 
    WHERE year = 2016
) m2 ON p.player_id = m2.winner_id",True,,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,113,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the names of players who won in both 2013 and 2016?,60,ea,spider_448,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
    COUNT(*) AS num_matches
FROM 
    matches
WHERE 
    year IN (2013, 2016)",True,,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016,65,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,List the number of all matches who played in years of 2013 or 2016.,67,ea,spider_449,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT COUNT(*) 
FROM matches 
WHERE year IN (2013, 2016)",True,,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016,65,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,How many matches were played in 2013 or 2016?,45,ea,spider_450,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT DISTINCT p.country_code, p.first_name
FROM players p
JOIN matches m ON p.player_id = m.winner_id
WHERE m.tourney_level IN ('WTA Championships', 'Australian Open')
GROUP BY p.player_id
HAVING COUNT(DISTINCT m.tourney_level) > 1",True,,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'",321,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,118,ea,spider_451,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT DISTINCT p.first_name, p.country_code
FROM players p
JOIN (
    SELECT winner_id
    FROM matches
    WHERE tourney_name IN ('WTA Championships', 'Australian Open')
    GROUP BY winner_id
    HAVING COUNT(DISTINCT tourney_name) = 2
) m ON p.player_id = m.winner_id",True,,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'",321,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the first names and country codes for players who won both the WTA Championships and the Australian Open?,114,ea,spider_452,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT first_name, country_code
FROM players
ORDER BY birth_date ASC
LIMIT 1",True,,"SELECT first_name ,  country_code FROM players ORDER BY birth_date LIMIT 1",74,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the first name and country code of the oldest player.,58,ea,spider_453,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
    first_name, 
    country_code 
FROM 
    players 
ORDER BY 
    birth_date ASC 
LIMIT 1",True,,"SELECT first_name ,  country_code FROM players ORDER BY birth_date LIMIT 1",74,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What is the first name and country code of the oldest player?,61,ea,spider_454,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,Could not decode to UTF-8 column 'last_name' with text 'Treyes Albarrac��N',"SELECT first_name, last_name 
FROM players 
ORDER BY birth_date",False,Could not decode to UTF-8 column 'last_name' with text 'Treyes Albarrac��N',"SELECT first_name ,  last_name FROM players ORDER BY birth_date",63,False,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,List the first and last name of all players in the order of birth date.,71,ea,spider_455,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,Could not decode to UTF-8 column 'player_full_name' with text 'Joselyn Margarita Treyes Albarrac��N',"SELECT 
  first_name || ' ' || last_name AS player_full_name
FROM 
  players
ORDER BY 
  birth_date",False,Could not decode to UTF-8 column 'last_name' with text 'Treyes Albarrac��N',"SELECT first_name ,  last_name FROM players ORDER BY birth_date",63,False,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,"What are the full names of all players, sorted by birth date?",61,ea,spider_456,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT first_name, last_name 
FROM players 
WHERE hand = 'L' 
ORDER BY birth_date",True,,"SELECT first_name ,  last_name FROM players WHERE hand  =  'L' ORDER BY birth_date",82,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,List the first and last name of all players who are left / L hand in the order of birth date.,93,ea,spider_457,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT first_name || ' ' || last_name AS full_name
FROM players
WHERE hand = 'L'
ORDER BY birth_date",True,,"SELECT first_name ,  last_name FROM players WHERE hand  =  'L' ORDER BY birth_date",82,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,"What are the full names of all left handed players, in order of birth date?",75,ea,spider_458,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT p.first_name, p.country_code 
FROM players p
JOIN (
    SELECT player_id, MAX(tours) AS max_tours
    FROM rankings
    GROUP BY player_id
    ORDER BY max_tours DESC
    LIMIT 1
) r ON p.player_id = r.player_id",True,,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1",142,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the first name and country code of the player who did the most number of tours.,84,ea,spider_459,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT p.first_name, p.country_code 
FROM players p 
JOIN rankings r ON p.player_id = r.player_id 
GROUP BY p.player_id 
ORDER BY SUM(r.tours) DESC 
LIMIT 1",True,,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1",142,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What is the first name and country code of the player with the most tours?,74,ea,spider_460,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
  year
FROM 
  matches
GROUP BY 
  year
ORDER BY 
  COUNT(*) DESC
LIMIT 1",True,,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,69,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the year that has the most number of matches.,50,ea,spider_461,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT 
  year,
  COUNT(*) AS total_matches
FROM 
  matches
GROUP BY 
  year
ORDER BY 
  total_matches DESC
LIMIT 1",True,,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,69,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Which year had the most matches?,32,ea,spider_462,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
  m.winner_name,
  m.winner_rank_points
FROM matches m
GROUP BY m.winner_id
ORDER BY COUNT(m.match_num) DESC
LIMIT 1",True,,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1",105,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the name and rank points of the winner who won the most times.,67,ea,spider_463,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT 
  p.first_name || ' ' || p.last_name AS winner_name,
  p.player_id,
  COUNT(m.match_num) AS matches_won,
  p2.ranking_points
FROM 
  matches m
JOIN 
  players p ON m.winner_id = p.player_id
JOIN (
  SELECT player_id, SUM(ranking_points) as ranking_points
  FROM rankings
  GROUP BY player_id
) p2 ON p.player_id = p2.player_id
GROUP BY 
  p.first_name, p.last_name, p.player_id, p2.ranking_points
ORDER BY 
  matches_won DESC
LIMIT 1",True,,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1",105,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,"What is the name of the winner who has won the most matches, and how many rank points does this player have?",108,ea,spider_464,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT m.winner_name 
FROM matches AS m 
WHERE m.tourney_name = 'Australian Open' 
ORDER BY m.winner_rank_points DESC 
LIMIT 1",True,,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1,113,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,108,ea,spider_465,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
  p.first_name || ' ' || p.last_name AS winner_name
FROM 
  matches m
JOIN 
  players p ON m.winner_id = p.player_id
WHERE 
  m.tourney_name = 'Australian Open'
ORDER BY 
  m.winner_rank_points DESC
LIMIT 1",True,,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1,113,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What is the name of the winner with the most rank points who participated in the Australian Open tournament?,108,ea,spider_466,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
False,spider,[false],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT 
    m.loser_name,
    m.winner_name
FROM matches m
WHERE m.minutes = (SELECT MAX(minutes) FROM matches)
LIMIT 1",True,,"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1",75,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,find the names of loser and winner who played in the match with greatest number of minutes.,91,ea,spider_467,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
True,spider,[true],wta_1,/home/count/code/vkr/data/nl2sql/spider/database/wta_1/wta_1.sqlite,,False,,True,,"SELECT 
  winner_name, 
  loser_name 
FROM 
  matches 
WHERE 
  minutes = (SELECT MAX(minutes) FROM matches)",True,,"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1",75,True,Arctic-Text2SQL-R1-7B,m2_arctic,Arctic-Text2SQL-R1-7B,latest,1,1,What are the names of the winner and loser who played in the longest match?,75,ea,spider_468,/home/count/code/vkr/results/nl2sql/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260406_232900.jsonl
