any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_name,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
False,spider,[false],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,False,,"SELECT name, date, result FROM battle",True,,"SELECT name ,  date FROM battle",31,True,Arctic-Text2SQL-R1-7B,1,1,"List the name, date and result of each battle.",46,ea,spider_493,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,"SELECT MAX(killed), MIN(killed) FROM death",True,,"SELECT max(killed) ,  min(killed) FROM death",44,True,Arctic-Text2SQL-R1-7B,1,1,What is maximum and minimum death toll caused each time?,56,ea,spider_494,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,SELECT AVG(injured) FROM death,True,,SELECT avg(injured) FROM death,30,True,Arctic-Text2SQL-R1-7B,1,1,What is the average number of injuries caused each time?,56,ea,spider_495,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,False,"near ""."": syntax error",SELECT ... FROM death WHERE ...,False,,"SELECT T1.killed ,  T1.injured FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id  =  T2.id WHERE T2.tonnage  =  't'",122,True,Arctic-Text2SQL-R1-7B,1,1,What are the death and injury situations caused by the ship with tonnage 't'?,77,ea,spider_496,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,"SELECT name, result FROM battle WHERE bulgarian_commander != 'Boril'",True,,"SELECT name ,  RESULT FROM battle WHERE bulgarian_commander != 'Boril'",70,True,Arctic-Text2SQL-R1-7B,1,1,What are the name and results of the battles when the bulgarian commander is not 'Boril',88,ea,spider_497,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,"SELECT DISTINCT T1.id, T1.name FROM `battle` AS T1 INNER JOIN `ship` AS T2 ON T1.id = T2.lost_in_battle WHERE T2.ship_type = 'Brig'",True,,"SELECT DISTINCT T1.id ,  T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.ship_type  =  'Brig'",127,True,Arctic-Text2SQL-R1-7B,1,1,What are the different ids and names of the battles that lost any 'Brig' type shipes?,85,ea,spider_498,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,False,,"SELECT T1.id, T1.name FROM ship AS T1 INNER JOIN death AS T2 ON T1.id = T2.caused_by_ship_id GROUP BY T1.id ORDER BY SUM(T2.injured) DESC LIMIT 1",True,,"SELECT T2.id ,  T2.name FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1",136,True,Arctic-Text2SQL-R1-7B,1,1,What is the ship id and name that caused most total injuries?,61,ea,spider_500,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,"SELECT DISTINCT b.id, b.name FROM battle AS b JOIN ship AS s ON b.id = s.lost_in_battle JOIN death AS d ON s.id = d.caused_by_ship_id GROUP BY b.id HAVING SUM(d.killed) > 10",True,,"SELECT T1.id ,  T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle JOIN death AS T3 ON T2.id  =  T3.caused_by_ship_id GROUP BY T1.id HAVING sum(T3.killed)  >  10",183,True,Arctic-Text2SQL-R1-7B,1,1,What are the ids and names of the battles that led to more than 10 people killed in total.,90,ea,spider_499,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,SELECT DISTINCT name FROM battle WHERE bulgarian_commander = 'Kaloyan' AND latin_commander = 'Baldwin I',True,,SELECT name FROM battle WHERE bulgarian_commander  =  'Kaloyan' AND latin_commander  =  'Baldwin I',99,True,Arctic-Text2SQL-R1-7B,1,1,What are the distinct battle names which are between bulgarian commander 'Kaloyan' and latin commander 'Baldwin I'?,115,ea,spider_501,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,SELECT COUNT(DISTINCT result) FROM battle,True,,SELECT count(DISTINCT RESULT) FROM battle,41,True,Arctic-Text2SQL-R1-7B,1,1,How many different results are there for the battles?,53,ea,spider_502,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,False,,SELECT COUNT(*) FROM battle AS T1 INNER JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.tonnage = '225' AND T2.lost_in_battle IS NULL,True,,SELECT count(*) FROM battle WHERE id NOT IN ( SELECT lost_in_battle FROM ship WHERE tonnage  =  '225' );,104,True,Arctic-Text2SQL-R1-7B,1,1,How many battles did not lose any ship with tonnage '225'?,58,ea,spider_503,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,"SELECT b.name AS battle_name, b.date AS battle_date FROM `battle` b JOIN ship s ON b.id = s.lost_in_battle WHERE s.name IN ('Lettice', 'HMS Atalanta') GROUP BY b.name, b.date HAVING COUNT(DISTINCT s.name) = 2",True,,"SELECT T1.name ,  T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.name  =  'Lettice' INTERSECT SELECT T1.name ,  T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.name  =  'HMS Atalanta'",252,True,Arctic-Text2SQL-R1-7B,1,1,List the name and date the battle that has lost the ship named 'Lettice' and the ship named 'HMS Atalanta',106,ea,spider_504,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,"SELECT b.name AS battle_name, b.result, b.bulgarian_commander FROM `battle` AS b WHERE NOT EXISTS (SELECT 1 FROM ship AS s WHERE s.lost_in_battle = b.id AND s.location = 'English Channel')",True,,"SELECT name ,  RESULT ,  bulgarian_commander FROM battle EXCEPT SELECT T1.name ,  T1.result ,  T1.bulgarian_commander FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle WHERE T2.location  =  'English Channel'",222,True,Arctic-Text2SQL-R1-7B,1,1,"Show names, results and bulgarian commanders of the battles with no ships lost in the 'English Channel'.",104,ea,spider_505,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],battle_death,data/spider/database/battle_death/battle_death.sqlite,,False,,True,,SELECT note FROM death WHERE note LIKE '%East%',True,,SELECT note FROM death WHERE note LIKE '%East%',47,True,Arctic-Text2SQL-R1-7B,1,1,What are the notes of the death events which has substring 'East'?,66,ea,spider_506,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,"SELECT line_1, line_2 FROM Addresses",True,,"SELECT line_1 ,  line_2 FROM addresses",38,True,Arctic-Text2SQL-R1-7B,1,1,What is the first and second line for all addresses?,52,ea,spider_508,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,"SELECT line_1, line_2 FROM Addresses",True,,"SELECT line_1 ,  line_2 FROM addresses",38,True,Arctic-Text2SQL-R1-7B,1,1,what are all the addresses including line 1 and line 2?,55,ea,spider_507,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(*) FROM Courses,True,,SELECT count(*) FROM Courses,28,True,Arctic-Text2SQL-R1-7B,1,1,How many courses in total are listed?,37,ea,spider_509,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(*) FROM Courses,True,,SELECT count(*) FROM Courses,28,True,Arctic-Text2SQL-R1-7B,1,1,How many courses are there?,27,ea,spider_510,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,SELECT course_description FROM Courses WHERE course_name = 'Math',True,,SELECT course_description FROM Courses WHERE course_name  =  'math',67,True,Arctic-Text2SQL-R1-7B,1,1,How is the math course described?,33,ea,spider_511,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT course_description FROM Courses WHERE course_name LIKE '%Math%',True,,SELECT course_description FROM Courses WHERE course_name  =  'math',67,True,Arctic-Text2SQL-R1-7B,1,1,What are the descriptions for all the math courses?,51,ea,spider_512,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],wta_1,data/spider/database/wta_1/wta_1.sqlite,,False,,False,,"SELECT country_code, COUNT(*) FROM players GROUP BY country_code",True,,"SELECT count(*) ,  country_code FROM players GROUP BY country_code",66,True,Arctic-Text2SQL-R1-7B,1,1,How many players are from each country?,39,ea,spider_474,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea',True,,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea',64,True,Arctic-Text2SQL-R1-7B,1,1,What is the zip code of the address in the city Port Chelsea?,61,ea,spider_513,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea',True,,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea',64,True,Arctic-Text2SQL-R1-7B,1,1,What is the zip code for Port Chelsea?,38,ea,spider_514,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,no such column: dp.department_name,"SELECT dp.department_name, dp.department_id FROM Degree_Programs dp GROUP BY dp.department_id ORDER BY COUNT(*) DESC LIMIT 1",False,,"select t2.department_name ,  t1.department_id from degree_programs as t1 join departments as t2 on t1.department_id  =  t2.department_id group by t1.department_id order by count(*) desc limit 1",193,True,Arctic-Text2SQL-R1-7B,1,1,What is the name and id of the department with the most number of degrees ?,75,ea,spider_516,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(DISTINCT department_id) FROM Degree_Programs,True,,SELECT count(DISTINCT department_id) FROM Degree_Programs,57,True,Arctic-Text2SQL-R1-7B,1,1,How many departments offer any degree?,38,ea,spider_517,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(DISTINCT department_id) FROM Degree_Programs,True,,SELECT count(DISTINCT department_id) FROM Degree_Programs,57,True,Arctic-Text2SQL-R1-7B,1,1,How many different departments offer degrees?,45,ea,spider_518,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(DISTINCT degree_summary_name) FROM Degree_Programs,True,,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs,63,True,Arctic-Text2SQL-R1-7B,1,1,How many different degree names are offered?,44,ea,spider_519,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,no such column: dp.department_name,"SELECT dp.department_name, dp.department_id FROM Degree_Programs AS dp GROUP BY dp.department_id ORDER BY COUNT(dp.degree_program_id) DESC LIMIT 1",False,,"SELECT T2.department_name ,  T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1",193,True,Arctic-Text2SQL-R1-7B,1,1,Which department offers the most number of degrees? List department name and id.,80,ea,spider_515,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(DISTINCT degree_summary_name) FROM Degree_Programs,True,,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs,63,True,Arctic-Text2SQL-R1-7B,1,1,How many different degrees are offered?,39,ea,spider_520,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(*) FROM Degree_Programs WHERE department_id = (SELECT department_id FROM Departments WHERE department_name = 'Engineering Department'),True,,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer',146,True,Arctic-Text2SQL-R1-7B,1,1,How many degrees does the engineering department offer?,55,ea,spider_521,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT COUNT(*) FROM Degree_Programs WHERE department_id = (SELECT department_id FROM Departments WHERE department_name = 'Engineering Department'),True,,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer',146,True,Arctic-Text2SQL-R1-7B,1,1,How many degrees does the engineering department have?,54,ea,spider_522,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,"SELECT section_name, section_description FROM Sections",True,,"SELECT section_name ,  section_description FROM Sections",56,True,Arctic-Text2SQL-R1-7B,1,1,What are the names and descriptions for all the sections?,57,ea,spider_524,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,"SELECT section_name, section_description FROM Sections",True,,"SELECT section_name ,  section_description FROM Sections",56,True,Arctic-Text2SQL-R1-7B,1,1,What are the names and descriptions of all the sections?,56,ea,spider_523,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,"SELECT c.course_name, c.course_id FROM Courses c JOIN Sections s ON c.course_id = s.course_id GROUP BY c.course_id HAVING COUNT(s.section_id) <= 2",True,,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2",154,True,Arctic-Text2SQL-R1-7B,1,1,What are the names and id of courses having at most 2 sections?,63,ea,spider_525,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT section_name FROM Sections ORDER BY section_name DESC,True,,SELECT section_name FROM Sections ORDER BY section_name DESC,60,True,Arctic-Text2SQL-R1-7B,1,1,List the section_name in reversed lexicographical order.,56,ea,spider_527,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,"SELECT c.course_name, c.course_id FROM Courses c WHERE (SELECT COUNT(*) FROM Sections s WHERE s.course_id = c.course_id) < 2",True,,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2",154,True,Arctic-Text2SQL-R1-7B,1,1,What are the names and ids of every course with less than 2 sections?,69,ea,spider_526,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT section_name FROM Sections ORDER BY section_name DESC,True,,SELECT section_name FROM Sections ORDER BY section_name DESC,60,True,Arctic-Text2SQL-R1-7B,1,1,What are the names of the sections in reverse alphabetical order?,65,ea,spider_528,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,"SELECT semester_id, semester_name FROM Semesters WHERE semester_id = (SELECT semester_id FROM Student_Enrolment GROUP BY semester_id ORDER BY COUNT(*) DESC LIMIT 1)",True,,"SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1",183,True,Arctic-Text2SQL-R1-7B,1,1,What is the semester which most student registered in? Show both the name and the id.,85,ea,spider_529,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,SELECT department_description FROM Departments WHERE department_name LIKE '%the computer%',True,,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',86,True,Arctic-Text2SQL-R1-7B,1,1,What is the description of the department whose name has the substring the computer?,84,ea,spider_531,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,"near ""."": syntax error",SELECT ...,False,,"SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1",183,True,Arctic-Text2SQL-R1-7B,1,1,"For each semester, what is the name and id of the one with the most students registered?",88,ea,spider_530,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',True,,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',86,True,Arctic-Text2SQL-R1-7B,1,1,What is the department description for the one whose name has the word computer?,80,ea,spider_532,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,"SELECT s.first_name, s.middle_name, s.last_name, se.degree_program_id FROM Students s JOIN Student_Enrolment se ON s.student_id = se.student_id WHERE se.semester_id IN (SELECT semester_id FROM Student_Enrolment GROUP BY student_id, semester_id HAVING COUNT(degree_program_id) > 1)",True,,"SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2",200,True,Arctic-Text2SQL-R1-7B,1,1,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?",130,ea,spider_534,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,"SELECT s.first_name, s.middle_name, s.last_name FROM Students s INNER JOIN Student_Enrolment se ON s.student_id = se.student_id INNER JOIN Degree_Programs dp ON se.degree_program_id = dp.degree_program_id WHERE dp.degree_summary_name LIKE '%Bachelor%'",True,,"SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'",267,True,Arctic-Text2SQL-R1-7B,1,1,"Who is enrolled in a Bachelor degree program? List the first name, middle name, last name.",90,ea,spider_535,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,"SELECT s.first_name, s.middle_name, s.last_name, se.student_id FROM Students s JOIN Student_Enrolment se ON s.student_id = se.student_id WHERE se.semester_id IN (SELECT semester_id FROM Student_Enrolment GROUP BY student_id, semester_id HAVING COUNT(degree_program_id) > 1)",True,,"SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2",200,True,Arctic-Text2SQL-R1-7B,1,1,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.",113,ea,spider_533,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT dp.degree_summary_name FROM Degree_Programs dp JOIN Student_Enrolment se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_summary_name ORDER BY COUNT(se.student_enrolment_id) DESC LIMIT 1,True,,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,197,True,Arctic-Text2SQL-R1-7B,1,1,Find the kind of program which most number of students are enrolled in?,71,ea,spider_537,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,,"SELECT s.first_name, s.middle_name, s.last_name FROM Students s INNER JOIN Student_Enrolment se ON s.student_id = se.student_id INNER JOIN Degree_Programs dp ON se.degree_program_id = dp.degree_program_id WHERE dp.degree_summary_name LIKE '%Bachelors%'",True,,"SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'",267,True,Arctic-Text2SQL-R1-7B,1,1,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?",89,ea,spider_536,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,SELECT dp.degree_summary_name FROM Degree_Programs dp JOIN Student_Enrolment se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_summary_name ORDER BY COUNT(se.student_enrolment_id) DESC LIMIT 1,True,,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,197,True,Arctic-Text2SQL-R1-7B,1,1,What is the degree summary name that has the most number of students enrolled?,78,ea,spider_538,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,"near ""."": syntax error",SELECT ...,False,,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1",219,True,Arctic-Text2SQL-R1-7B,1,1,What is the program id and the summary of the degree that has the most students enrolled?,89,ea,spider_540,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
True,spider,[true],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,True,,"SELECT degree_program_id, degree_summary_name FROM Degree_Programs WHERE degree_program_id = (SELECT degree_program_id FROM Student_Enrolment GROUP BY degree_program_id ORDER BY COUNT(*) DESC LIMIT 1)",True,,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1",219,True,Arctic-Text2SQL-R1-7B,1,1,Find the program which most number of students are enrolled in. List both the id and the summary.,97,ea,spider_539,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
False,spider,[false],student_transcripts_tracking,data/spider/database/student_transcripts_tracking/student_transcripts_tracking.sqlite,,False,,False,ambiguous column name: student_id,"SELECT student_id, first_name, middle_name, last_name, COUNT(*) as enrollment_count FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY student_id ORDER BY enrollment_count DESC LIMIT 1",False,,"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1",238,True,Arctic-Text2SQL-R1-7B,1,1,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.",152,ea,spider_541,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260328_005058.jsonl
